news_id,ticker,title,sapo,publish_time,Target_Date,open,high,low,close,volume
661,HAG,"Câu chuyện riêng của bộ 3 doanh nghiệp HHV, HAG và VGC vừa ""lọt"" VN100",Ngày 4/8/2023 sẽ là ngày cuối cùng các ETF hoàn thiện cơ cấu theo danh mục mới.,2023-07-25 13:51:00,2023-07-25,8.82,8.87,8.6,8.67,12692700.0
83,VIC,"Top 10 cổ phiếu tăng/giảm mạnh nhất tuần: VIC toả sáng, một cổ phiếu gạo tăng gấp gần 4 lần sau nửa tháng","Tâm điểm thị trường dồn về nhóm cổ phiếu BĐS khi đồng loạt ""bốc đầu"" với mức tăng vượt trội, trong đó nổi bật nhất là VIC với mức tăng 21%.",2023-08-06 02:04:00,2023-08-06,31.75,32.15,31.2,31.95,8090300.0
82,VIC,"Tuần 7-11/8: Khối ngoại bất ngờ chi gần nghìn tỷ mua ròng một cổ phiếu ngân hàng, HPG và VIC cũng được ""gom"" mạnh","Dù tổng giá trị giao dịch vẫn ghi nhận mua ròng 27 tỷ đồng, song chủ yếu nhờ giao dịch thoả thuận đột biến trên sàn UPCoM.",2023-08-12 07:35:00,2023-08-12,37.45,37.7,35.75,36.65,12704000.0
81,VIC,"Top 10 cổ phiếu tăng/giảm mạnh nhất tuần: Hàng loạt cổ phiếu bứt phá mạnh, vốn hoá VIC tăng thêm 40.000 tỷ đồng sau một tuần","Trên sàn HOSE,  top 10 cổ phiếu tăng mạnh nhất có mức tăng khá tốt, cao nhất là 40% và thấp nhất là 13%.",2023-08-13 00:04:00,2023-08-13,37.45,37.7,35.75,36.65,12704000.0
80,VIC,"Phiên 15/8: Khối ngoại tiếp đà bán ròng mạnh tay hơn 560 tỷ đồng, tập trung VIC, VPB","Trên HOSE, khối ngoại bán ròng với giá trị khoảng 540 tỷ đồng.",2023-08-15 15:38:00,2023-08-16,37.8,37.8,37.7,37.8,19414900.0
79,VIC,"Cổ phiếu VIC tăng kịch trần sau phiên chào sàn bùng nổ của VinFast trên Nasdaq, vốn hóa Vingroup chỉ ngang 1/7 vốn hóa hãng xe điện","Vốn hóa thị trường của Vingroup hiện đạt tới tỷ 288.330 tỷ đồng (~ 12 tỷ USD), chỉ tương ứng 1/3 giá trị phần vốn góp tại VinFast và 1/7 vốn hóa của công ty xe điện.",2023-08-16 09:48:00,2023-08-16,37.8,37.8,37.7,37.8,19414900.0
78,VIC,"Khối ngoại bán ròng trong phiên VN-Index tăng 9 điểm, ngược dòng ""gom"" mạnh VIC",Giao dịch khối ngoại giao dịch ảm đạm khi họ bán ròng 70 tỷ đồng trên toàn thị trường.,2023-08-16 15:27:00,2023-08-17,37.8,38.3,35.95,35.95,22232600.0
77,VIC,"Khối ngoại mua ròng trong phiên VN-Index giảm gần 10 điểm, gom mạnh VIC, CTG","Trên toàn thị trường, nhóm NĐT nước ngoài mua ròng hơn 50 tỷ đồng.",2023-08-17 15:37:00,2023-08-18,34.55,35.0,33.45,33.45,26621900.0
660,HAG,"Bầu Đức: Đi thăm vườn sầu riêng sướng hơn đi đánh golf, tặng 1 thùng sầu riêng cho cổ đông sở hữu 200.000 cổ phiếu HAG trở lên","""Có thể nói, giá trị lớn nhất trong tương lai của HAGL là sầu riêng”, bầu Đức khẳng định.",2023-08-21 20:02:00,2023-08-22,8.67,8.99,8.21,8.99,19217100.0
76,VIC,Vingroup (VIC) chi hơn 297 tỷ đồng để sở hữu 5% vốn điều lệ của GSM,"Sau 4 tháng ra mắt taxi điện, ngày 14/8/2023, dịch vụ vận chuyển hành khách bằng xe máy điện VinFast của Công ty GSM - Xanh SM Bike đã chính thức đi vào hoạt động tại địa bàn đầu tiên là Hà Nội.",2023-08-25 20:26:00,2023-08-26,32.5,33.35,32.25,32.35,16715600.0
659,HAG,Công ty con của HAGL (HAG) lãi đột biến 540 tỷ đồng trong nửa đầu năm 2023 sau nhiều năm thua lỗ liên tiếp,"Tổng tài sản của Hưng Thắng Lợi Gia Lai tại thời điểm 30/6 đạt khoảng 5.278 tỷ đồng, tăng 4% so với đầu năm.",2023-09-07 07:03:00,2023-09-07,9.2,9.39,9.18,9.23,23667700.0
75,VIC,"Nhóm tỷ USD của HOSE tăng mạnh, nhưng VIC không phải cổ phiếu tăng mạnh nhất","Sự kiện VinFast niêm yết trên NASDAQ đã khuấy động thị trường, giúp cho cổ phiếu VIC của Tập đoàn Vingroup có thời điểm vươn lên vị trí thứ 2 về vốn hóa. Sau khi hạ nhiệt, nhiều cổ phiếu trong nhóm tỷ USD của HOSE lại có mức tăng tốt hơn trong tháng 8.",2023-09-10 08:31:00,2023-09-10,30.05,30.7,29.55,29.55,16362000.0
74,VIC,"Khối ngoại bán ròng mạnh tay gần 500 tỷ đồng trong phiên đầu tuần, tập trung bộ đôi VIC, VRE","Trên HOSE, khối ngoại bán ròng với giá trị xấp xỉ 477 tỷ đồng, VIC chịu áp lực bán mạnh nhất của khối ngoại với giá trị 136 tỷ đồng; theo sau VRE, SSI, VPB và VHM bị bán ròng trên 40 tỷ đồng mỗi cổ phiếu.",2023-09-18 15:39:00,2023-09-19,26.75,26.95,25.75,25.85,12789300.0
73,VIC,"Sau khi chi hàng tỷ đô mua VIC, MSN, OIL và tìm hiểu ngành bán dẫn, chaebol Hàn Quốc đổ 500 triệu USD xây nhà máy vật liệu phân hủy sinh học tại Hải Phòng",Giai đoạn 1 của dự án dự kiến khởi công vào cuối năm nay và hoàn thành trong vòng 9 tháng.,2023-09-23 07:39:00,2023-09-23,25.05,25.2,23.25,23.25,16835400.0
72,VIC,"Cổ phiếu VIC về dưới 50.000 đồng, vốn hóa của Vingroup giảm 4,6 tỷ USD sau hơn 1 tháng",Cổ phiếu VIC giảm sàn trong phiên VN-Index giảm gần 40 điểm.,2023-09-25 15:15:00,2023-09-26,23.0,23.38,22.28,22.5,15113400.0
71,VIC,"Cổ phiếu ""họ"" Vingroup đồng loạt bứt phá mạnh, VIC chạm trần trong ngày ra mắt mẫu xe điện VinFast VF 6","Chỉ tính từ thời điểm giữa tháng 8 tới trước phiên hôm nay, VIC mất gần 41% xuống mức giá thấp nhất 6 năm, VHM giảm 29% và VRE giảm hơn 19%.",2023-09-29 10:55:00,2023-09-29,22.6,24.08,22.58,23.42,13568000.0
658,HAG,"HoSE cắt margin với 86 mã chứng khoán trong quý 4/2023: NVL, FRT, HBC, HSG, HPX, SMC, HAG, IBC, POM, ITA,... đều có trong danh sách",Nhà đầu tư sẽ không được sử dụng hạn mức tín dụng (đòn bẩy tài chính-margin) do công ty chứng khoán môi giới cấp để mua 86 mã cổ phiếu này.,2023-10-04 13:09:00,2023-10-04,7.5,7.76,7.48,7.72,6528300.0
657,HAG,"Hoàng Anh Gia Lai bắt tay với LPBank, cổ phiếu HAG “ngược dòng” tăng gần hết biên độ",Đây là lần biến động giá mạnh hiếm hoi của cổ phiếu HAG trong nhiều tháng qua.,2023-10-23 15:44:00,2023-10-24,8.71,8.88,8.64,8.72,7567700.0
70,VIC,"Cách đây ít tháng ông Phạm Nhật Vượng đã khẳng định “Giá VIC rất thấp so với giá trị thực, anh chỉ mất khi anh bán""","Theo ông Phạm Nhật Vượng, Vingroup đang là chủ của một loạt các doanh nghiệp lớn tại Việt Nam vì vậy sẽ tiếp tục tăng trưởng.",2023-10-27 07:45:00,2023-10-27,20.82,20.9,19.35,20.8,13998100.0
69,VIC,"Tuần 23-27/10: Khối ngoại quay đầu bán ròng hơn 1.300 tỷ đồng, ""xả"" mạnh MWG, VIC","Trong bối cảnh thị trường điều chỉnh, khối ngoại trở thành điểm trừ khi trở lại bán ròng mạnh. Lực bán tăng dần về cuối tuần.",2023-10-28 08:30:00,2023-10-28,20.65,20.78,19.88,20.75,6062800.0
68,VIC,"Fubon ETF mua gần 300 tỷ đồng cổ phiếu Việt Nam trong tuần thị trường giảm sâu, gom loạt mã HPG, VIC, VHM","Tính chung từ phiên 19/9 tới hết phiên 27/10, lượng vốn Fubon FTSE Vietnam ETF huy động ròng lên tới 45 triệu USD, tương ứng giải ngân khoảng 1.100 tỷ đồng.",2023-10-30 00:05:00,2023-10-30,20.65,20.78,19.88,20.75,6062800.0
656,HAG,"Mặc thành tích khiến nhiều fan hâm mộ thất vọng, MU năm thứ 2 liên tiếp thu về ""núi tiền"" dưới triều đại Erik Ten Hag",Doanh số bán đồ thi đấu của Quỷ Đỏ tăng vẫn tăng trong năm 2023 mặc cho các màn trình diễn trên sân cỏ đầy thất vọng và sự ra đi của Cristiano Ronaldo.,2023-11-05 15:11:00,2023-11-06,8.22,8.35,8.19,8.3,7040000.0
67,VIC,"VinFast bật tăng 36% sau một tuần, cổ phiếu VIC, VHM, VRE đồng loạt khởi sắc sau cuộc gặp của tỷ phú Phạm Nhật Vượng với tỷ phú Ấn Độ","Cổ phiếu VFS của VinFast đã tăng 17,7% sau khi kết thúc phiên 8/11 tại Mỹ - mức tăng mạnh nhất kể từ cuối tháng 8.",2023-11-09 10:59:00,2023-11-09,22.0,22.85,22.0,22.7,7308000.0
655,HAG,"HAGL công bố thông tin tích cực về nguồn tiền mới, cổ phiếu tăng sát trần trong phiên 24/11, HAG lần đầu vượt mốc 10.000 đồng sau hơn một năm",Cổ phiếu HAG cũng đã tăng gần 39% sau 2 tháng.,2023-11-24 15:42:00,2023-11-25,10.4,10.9,10.3,10.6,36444700.0
654,HAG,"HAGL vừa trả thêm 200 tỷ đồng nợ trái phiếu, cổ phiếu HAG tăng gần 50% sau hai tháng","Theo thông tin từ HNX, số tiền gốc trái phiếu chậm thanh toán luỹ kế tính tới ngày 30/9 của HAGL là 1.157 tỷ đồng và tiền lãi chậm trả là 2.871 tỷ đồng.",2023-11-29 12:08:00,2023-11-29,10.95,11.35,10.85,11.25,38113500.0
653,HAG,"Nhà đầu tư chi hơn 500 tỷ đồng mua cổ phiếu HAG: Tưởng lạ mà quen, sở hữu quỹ đất ""khủng"", lợi nhuận gần 300 tỷ năm 2022","Cú ""quay xe"" của Hoàng Anh Gia Lai lần này mới nhưng không bất ngờ!",2023-11-30 09:55:00,2023-11-30,11.35,11.35,10.9,11.15,26064600.0
652,HAG,"Cổ phiếu HAG tăng nóng, HAGL bất ngờ hoãn lịch gặp gỡ nhà đầu tư",Cổ phiếu HAG đã tăng 57% kể từ đầu tháng 11 và hiện đang giao dịch quanh mức cao nhất trong vòng 14 tháng.,2023-12-06 18:44:00,2023-12-07,12.75,12.8,11.75,12.4,38359000.0
66,VIC,"Quỹ ETF quy mô 560 triệu USD thêm mới duy nhất CEO, dự kiến mua mạnh VIC, VNM, VHM","Ngoài CEO được thêm mới và VIC, VNM, VHM,… dự kiến sẽ mua mạnh, đa phần cổ phiếu trong danh mục của VNM ETF đều sẽ bị giảm tỷ trọng sau kỳ cơ cấu quý 4.",2023-12-09 05:46:00,2023-12-09,21.62,22.18,21.62,22.02,5292200.0
651,HAG,"“Bầu” Đức sợ không ai thâu tóm HAGL, cổ phiếu HAG giảm kịch sàn “trắng bên mua”",Cổ phiếu HAG quay đầu giảm 4 phiên liên tiếp sau giai đoạn liên tục tăng nóng lên đỉnh 15 tháng.,2023-12-19 10:55:00,2023-12-19,13.15,13.2,12.4,12.4,22273900.0
650,HAG,"Cổ phiếu HAG giảm mạnh sau nhịp tăng nóng, con gái “bầu” Đức muốn tranh thủ gom thêm","Tạm tính theo mức thị giá HAG hiện tại, con gái bầu Đức sẽ phải chi ra hơn 12 tỷ nếu muốn mua đủ số cổ phiếu đăng ký.",2023-12-20 14:18:00,2023-12-20,11.8,12.6,11.8,12.5,27775300.0
65,VIC,"Một cá nhân chi hơn 70 tỷ đồng mua 8,2 triệu cổ phiếu EVS, con trai ông Phạm Nhật Vượng lần đầu mua cổ phiếu VIC","Ông Nguyễn Hồng Tuấn - một nhà đầu tư cá nhân vừa thông báo đã mua 8,2 triệu cổ phiếu EVS (tỷ lệ 4,98%) của Công ty CP Chứng khoán Everest trong phiên ngày 13/12. Con trai ông Phạm Nhật Vượng thông báo lần đầu đăng ký mua 150.000 cổ phiếu VIC",2023-12-24 12:13:00,2023-12-24,21.55,21.78,21.5,21.7,1977500.0
649,HAG,"Bầu Đức khẳng định không có đội lái nào lái nổi HAGL: ""Ai còn giữ cổ phiếu HAG thì nên cám ơn tôi""","""Nhà đầu tư chơi có lúc thắng lúc thua nhưng lỡ thua thì chửi tôi dữ lắm"" - Ông Đức tâm sự.",2023-12-24 09:11:00,2023-12-24,13.85,14.05,13.55,13.75,22415200.0
64,VIC,Đất Xanh Miền Bắc phân phối căn hộ cao cấp VIC Grand Square Việt Trì,"Thông qua quan hệ hợp tác chiến lược giữa hai đơn vị uy tín trên thị trường là chủ đầu tư VIC Group và đơn vị phân phối Đất Xanh Miền Bắc, tháp căn hộ chuẩn 5 sao VIC Grand Square hứa hẹn có màn chào sân ấn tượng thời gian tới.",2023-12-28 11:00:00,2023-12-28,21.8,22.3,21.8,22.22,4070700.0
63,VIC,"Sau khi chi hàng tỷ đô mua VIC, MSN, OIL..., chaebol Hàn Quốc muốn nâng sở hữu tại một công ty dược Việt Nam lên 65% mà không cần chào mua công khai",Chaebol lớn thứ ba Hàn Quốc đã đầu tư hàng nghìn tỷ đồng vào Imexpharm kể từ tháng 5/2020.,2023-12-30 09:42:00,2023-12-30,22.48,22.48,22.0,22.0,2281300.0
648,HAG,"87 mã chứng khoán bị HoSE cắt margin quý 1/2024: HAG, HNG, HVN cùng hàng loạt cổ phiếu “hot” góp mặt","Nguyên nhân cổ phiếu bị cắt margin chủ yếu là do thời gian niêm yết dưới 6 tháng, chứng khoán thuộc diện cảnh báo/kiểm soát/hạn chế/đình chỉ giao dịch, lợi nhuận trên BCTC kiểm toán bán niên 2023 là số âm.",2024-01-04 05:29:00,2024-01-04,13.6,13.7,13.15,13.3,15857000.0
647,HAG,Con gái bầu Đức mua thêm 1 triệu cổ phiếu HAG,"Bà Đoàn Hoàng Anh – con gái ông Đoàn Nguyên Đức (bầu Đức) - hiện sở hữu 11 triệu cổ phiếu HAG, chiếm tỉ lệ 1,19% vốn điều lệ Công ty CP Hoàng Anh Gia Lai.",2024-01-20 21:10:00,2024-01-21,13.7,14.3,13.5,14.0,11383400.0
646,HAG,Con gái bầu Đức muốn bán hàng triệu cổ phiếu HAG khi cổ phiếu vừa lên đỉnh 2 năm,"Chỉ trước đó hơn một tuần, bà Hoàng Anh vừa mua vào 1 triệu cổ phiếu HAG, ước tính số tiền chi ra khoảng 14 tỷ.",2024-02-01 09:38:00,2024-02-01,14.1,14.5,14.0,14.35,6757100.0
645,HAG,So kè lợi nhuận ‘heo ăn chuối’ (HAG) và ‘heo ăn chay’ (BAF),"Kết thúc năm 2023, “heo ăn chuối” của HAG đem về 1.963,7 tỷ đồng (chiếm 28,3% tổng doanh thu) và tăng trưởng 15,7%; “heo ăn chay” của BAF đem về 1.257,6 tỷ đồng, chiếm 24% tổng doanh thu và giảm 8,4% so với năm trước.",2024-02-14 16:23:00,2024-02-15,13.55,13.75,13.15,13.45,13827300.0
62,VIC,"VinFast có động thái đầu tiên tại thị trường Indonesia, cổ phiếu VIC bất ngờ tăng mạnh đẩy vốn hóa Vingroup vượt Hòa Phát","Cổ phiếu VIC đã tăng 5 phiên liên tiếp lên mức 44.000 đồng/cp, tương ứng vốn hóa thị trường của Vingroup hơn 168.000 tỷ đồng (~ 7 tỷ USD), vượt qua Hòa Phát trong danh sách các doanh nghiệp niêm yết giá trị nhất sàn chứng khoán.",2024-02-16 15:11:00,2024-02-17,22.15,23.5,22.15,23.5,16636900.0
61,VIC,"Ngày Vía Thần Tài rực rỡ của tỷ phú Phạm Nhật Vượng: Tam tấu VIC-VHM-VRE cùng ""tím lịm"", kéo tổng vốn hóa tăng hơn 1 tỷ USD","Trong phiên giao dịch chứng khoán ngày 19/2 (ngày Vía Thần Tài 2024), VN-Index tăng điểm nhờ lực kéo từ các cổ phiếu thuộc ""họ Vingroup"".",2024-02-19 13:58:00,2024-02-19,22.15,23.5,22.15,23.5,16636900.0
60,VIC,"Tài sản ông Phạm Nhật Vượng tăng hơn 10.000 tỷ trong 3 ngày, lời của tỷ phú lại ứng nghiệm ""Giá VIC rất thấp so với giá trị thực, anh chỉ mất khi anh bán, chưa bán thì chưa mất gì cả""","Trong vòng 3 ngày, vốn hóa của VIC tăng thêm gần 17.600 tỷ, VHM tăng thêm 16.300 tỷ, VRE tăng 5.000 tỷ.",2024-02-20 10:32:00,2024-02-20,24.0,24.68,23.95,24.25,8974900.0
644,HAG,Lần đầu tiên Hoàng Anh Gia Lai tiết lộ lý do 2 lần Quỹ Việt Cát lỡ hẹn với cổ phiếu HAG,"Mới đây, Công ty CP Hoàng Anh Gia Lai công bố thông tin về việc đã nhận được Quyết định số 154/QĐ-XPHC của Ủy ban Chứng khoán Nhà nước về việc xử phạt vi phạm hành chính đề ngày 6/02/2024. Trong đó, UBCKNN yêu cầu công ty cải chính thông tin liên quan đến nhà đầu tư dự kiến mua cổ phiếu chào bán riêng lẻ của HAG là công ty cổ phần quản lý quỹ Việt Cát.",2024-02-21 15:34:00,2024-02-22,12.7,13.1,12.6,12.6,12957100.0
643,HAG,Cổ phiếu HAG có thể lọt rổ FTSE Vietnam ETF trong kỳ cơ cấu tháng 3,Chứng khoán Yuanta dự báo rổ chỉ số FTSE Vietnam Index sẽ thêm mới cổ phiếu HAG và không loại cổ phiếu nào. Danh mục VNM ETF dự báo không có thay đổi.,2024-02-28 06:59:00,2024-02-28,12.8,12.85,12.5,12.55,8031400.0
59,VIC,VIC Grand Square Phú Thọ: Vị trí kiến tạo giá trị đa chiều,"Sở hữu vị trí trên quỹ đất quý giữa trung tâm thành phố Việt Trì, VIC Grand Square nổi lên như một biểu tượng tự hào của “đất tổ” Phú Thọ, kiến tạo những giá trị sống & đầu tư khác biệt cho chủ nhân danh giá.",2024-03-12 17:30:00,2024-03-13,22.12,22.5,22.05,22.5,2238600.0
642,HAG,Con gái Chủ tịch HAGL Đoàn Nguyên Đức mua vào 2 triệu cổ phiếu HAG,"Vừa qua, bà Đoàn Hoàng Anh- con gái Chủ tịch HĐQT Đoàn Nguyên Đức đã đăng ký mua khớp lệnh 2 triệu cổ phiếu HAG. Giao dịch giá trị khoảng 20 tỷ đồng tính theo phiên .",2024-05-10 14:25:00,2024-05-10,13.5,13.7,13.2,13.2,8559100.0
641,HAG,"86 mã chứng khoán bị HoSE cắt margin: HAG, FRT, HVN cùng hàng loạt cổ phiếu “hot” góp mặt","Các lý do chính dẫn đến tình trạng trên chủ yếu là: Lỗ kiểm toán; BCTC có ý kiến của đơn vị kiểm toán; chứng khoán thuộc diện bị cảnh báo/kiểm soát/hạn chế giao dịch/đình chỉ giao dịch/; thời gian niêm yết dưới 6 tháng,...",2024-05-11 09:03:00,2024-05-11,13.25,13.85,13.05,13.7,21284600.0
57,VIC,Cổ đông Vingroup bán bao nhiêu cổ phiếu VIC mới đủ sở hữu một chiếc VinFast VF 3?,"Nếu muốn ủng hộ sản phẩm “cây nhà, lá vườn” nhưng không sẵn tiền mặt, cổ đông Vingroup có thể cân nhắc bán bớt cổ phiếu.",2024-05-15 11:37:00,2024-05-15,23.1,23.38,23.0,23.18,1357800.0
58,VIC,"Fubon ETF đẩy mạnh bán ròng hàng trăm tỷ cổ phiếu Việt Nam trong 4 phiên liên tiếp, bán loạt mã HPG, VIC, VHM, SSI...","Với đà bán ròng trở lại, dòng tiền vào ETF này từ đầu năm 2024 ghi nhận rút ròng 19 triệu USD, tương ứng khoảng 480 tỷ đồng.",2024-05-14 17:14:00,2024-05-15,23.1,23.38,23.0,23.18,1357800.0
640,HAG,"Dù tỷ phú Trần Bá Dương nói “HAGL Agrico chỉ còn xương thôi”, cổ phiếu HNG vẫn bất ngờ kịch trần, nhập cuộc đua với HAG","Dù đã tách bạch từ năm 2021, HNG vẫn giữ nguyên thương hiệu HAGL Agrico, điều này cũng được cổ đông đặt vấn đề tại các kỳ họp ĐHĐCĐ nhiều năm trở lại đây.",2024-05-18 10:48:00,2024-05-18,15.0,15.3,14.6,14.75,26425600.0
639,HAG,"Cổ đông liên quan Chứng khoán LPBank ""tranh thủ"" bán ra hàng  triệu cổ phiếu HAG giữa lúc giá tăng mạnh","Động thái bán ra ghi nhận trong bối cảnh cổ phiếu HAG có đà tăng tốt, thị giá tăng khoảng 18% sau 2 tháng.",2024-06-13 16:42:00,2024-06-14,13.9,14.0,13.3,13.3,33576600.0
638,HAG,"85 mã chứng khoán bị HoSE cắt margin: VTP, FRT, HAG, HVN cùng hàng loạt cổ phiếu “hot” góp mặt","Các nguyên nhân cổ phiếu bị cắt margin gồm chứng khoán thuộc diện cảnh báo/kiểm soát/hạn chế giao dịch; lợi nhuận sau thuế là số âm, báo cáo kiểm toán có ý kiến của đơn vị kiểm toán; thời gian niêm yết dưới 6 tháng…",2024-06-20 11:29:00,2024-06-20,12.85,13.0,12.45,12.55,16203000.0
637,HAG,"HoSE bổ sung danh sách cắt margin, nâng số lượng lên 86 cổ phiếu gồm loạt mã ""hot"" VTP, FRT, HAG, HVN, HBC","Các nguyên nhân bị HOSE cắt margin gồm chứng khoán thuộc diện cảnh báo/kiểm soát/hạn chế giao dịch; lợi nhuận sau thuế là số âm, báo cáo kiểm toán có ý kiến của đơn vị kiểm toán; thời gian niêm yết dưới 6 tháng…",2024-06-26 15:29:00,2024-06-27,12.7,12.7,12.4,12.45,3765900.0
56,VIC,Gần 20 Đại lý tham dự sự kiện giới thiệu dự án VIC Grand Square,"Ngày 27/6 vừa qua tại khách sạn Wyndham Garden Tố Hữu Hà Đông, sự kiện ""Lễ giới thiệu và trao chứng nhận đại lý phân phối dự án VIC Grand Square"" đã diễn ra trong không khí trang trọng.",2024-06-29 08:00:00,2024-06-29,20.7,20.7,20.52,20.68,903300.0
636,HAG,"HoSE công bố danh sách cắt margin với 79 mã chứng khoán trong quý 3/2024, loạt cổ phiếu “hot” FRT, ITA, HBC, HAG, SMC, HVN, TVB... đều góp mặt",Nhà đầu tư sẽ không được giao dịch ký quỹ (margin) do công ty chứng khoán môi giới cấp để mua 79 mã cổ phiếu này.,2024-07-03 10:22:00,2024-07-03,12.4,12.4,12.2,12.25,3426000.0
55,VIC,"Kết quả kinh doanh quý 2/2024 ngày 19/7: VIC, PDR, SHS, VPS... cùng hàng trăm DN đồng loạt công bố trước ""deadline"" đầu tiên",VHM đang là công ty lãi lớn nhất cho đến ngày 19/7 với lợi nhuận đạt hơn 10.600 tỷ đồng.,2024-07-19 18:23:00,2024-07-20,20.38,20.5,20.1,20.38,1776000.0
635,HAG,"Cổ phiếu HAG giảm sâu, Phó Tổng Giám đốc HAGL muốn tăng sở hữu",Bà Hồ Thị Kim Chi - Phó Tổng Giám đốc HAGL vừa có thông báo về việc đăng ký mua vào 200.000 cổ phiếu HAG bằng phương thức khớp lệnh trên sàn.,2024-08-06 09:20:00,2024-08-06,11.7,11.85,11.6,11.85,4435200.0
634,HAG,"HoSE bổ sung danh sách cắt margin, nâng số lượng lên 81, loạt cổ phiếu ""hot"" VTP, FRT, HAG, HVN,... tiếp tục góp mặt","Các nguyên nhân bị HOSE cắt margin gồm chứng khoán thuộc diện cảnh báo/kiểm soát/hạn chế giao dịch; lợi nhuận sau thuế là số âm,...",2024-08-15 11:14:00,2024-08-15,10.05,10.3,10.0,10.05,5039500.0
633,HAG,"Cổ phiếu HAG giảm 33% sau 3 tháng, con gái bầu Đức muốn chi hơn 20 tỷ mua vào","Kết phiên giao dịch ngày 15/8, cổ phiếu HAG có giá 10.050 đồng, giảm 32,7% so với mức đỉnh hồi tháng 5 là 14.950 đồng.",2024-08-15 16:21:00,2024-08-16,10.25,10.5,10.15,10.4,6484100.0
54,VIC,"Vingroup đã tất toán hơn 900 triệu USD trái phiếu quốc tế có quyền chuyển đổi thành cổ phiếu VIC, VHM, VFS","Theo Chứng khoán Vietcap, ngoài VinFast, hầu hết các công ty con của Vingroup đều có khả năng tự duy trì để thực hiện các nghĩa vụ nợ và hoạt động kinh doanh.",2024-08-28 13:37:00,2024-08-28,22.75,23.05,22.2,22.2,4933500.0
53,VIC,"Top 10 cổ phiếu tăng/giảm mạnh nhất tuần: Loạt mã bứt phá 40-70%, vốn hoá VIC tăng thêm 10.000 tỷ đồng sau một tuần","Trên sàn HOSE,  top 10 cổ phiếu tăng mạnh nhất có mức tăng khá tốt, cao nhất là 22% và thấp nhất là 6%.",2024-09-01 00:05:00,2024-09-01,21.8,22.15,21.65,22.0,3198700.0
632,HAG,"Bầu Đức hưởng 200 triệu/tháng tại Hoàng Anh Gia Lai, đem 90 triệu cổ phiếu HAG thế chấp cho LPBank","""Hoạt động kinh doanh từ heo và chuối đang tiếp tục tạo ra nguồn tiền lớn trong năm 2024"", văn bản của HAGL nêu.",2024-09-13 07:32:00,2024-09-13,10.45,10.5,10.3,10.45,3451300.0
631,HAG,Con gái bầu Đức đang sở hữu bao nhiêu cổ phiếu HAG?,"Bà Đoàn Hoàng Anh – con gái ông Đoàn Nguyên Đức (bầu Đức), Chủ tịch HĐQT Công ty CP Hoàng Anh Gia Lai (HAGL, mã cổ phiếu HAG) - vừa thông báo hoàn tất mua 2 triệu cổ phiếu HAG",2024-09-19 12:23:00,2024-09-19,10.6,10.75,10.55,10.55,2507800.0
630,HAG,"HoSE cắt margin với 85 mã chứng khoán trong quý 4/2024: Loạt cổ phiếu ""hot"" như NVL, QCG, HVN, HAG, ITA...đều góp mặt",Nhà đầu tư sẽ không được sử dụng hạn mức tín dụng (đòn bẩy tài chính-margin) do công ty chứng khoán môi giới cấp để mua 85 mã cổ phiếu trong danh sách này.,2024-10-03 10:04:00,2024-10-03,10.9,11.05,10.55,10.55,7803200.0
52,VIC,VIC Grand Square - Công trình nổi bật mới của vùng đất Vua Hùng,"Lấy cảm hứng thiết kế từ chiếc mũ của Vua Hùng và cuốn sách sử thi đang mở ra đại diện cho tri thức, với chiều cao 36 tầng, VIC Grand Square hiện là toà tháp đôi cao nhất, mang dấu ấn công trình ấn tượng của vùng Đất tổ.",2024-10-15 08:00:00,2024-10-15,21.12,21.25,20.78,20.82,1847000.0
629,HAG,"Hoàng Anh Gia Lai (HAG) báo lãi sau thuế quý 3 hơn 350 tỷ đồng, bán trái cây 2 đồng thu 1 đồng lời","Luỹ kế 9 tháng đầu năm, HAG ghi nhận doanh thu thuần đạt 4.194 tỷ đồng, giảm 17% so với cùng kỳ và lợi nhuận sau thuế đạt 851 tỷ đồng, tăng 20% so với cùng kỳ.",2024-10-18 11:20:00,2024-10-18,10.9,10.9,10.6,10.6,3507100.0
51,VIC,Tiềm năng từ đầu tư căn hộ Expert Home - VIC Grand Square,"Cùng với giá chung cư nội đô liên tục thiết lập mặt bằng mới, ở ngưỡng cao, dòng vốn đang tìm hướng chuyển dịch sang các dòng sản phẩm còn nhiều tiềm năng tăng trưởng trong tương lai.",2024-10-22 08:00:00,2024-10-22,21.3,21.3,21.1,21.1,2045600.0
628,HAG,"Cổ phiếu HAG bị cảnh báo, Hoàng Anh Gia Lai khắc phục ra sao?","Hoàng Anh Gia Lai báo lãi ròng 9 tháng đầu năm 2024 đạt 851 tỷ đồng, kỳ vọng sắp tới sẽ từng bước giảm và xóa lỗ lũy kế, khắc phục được nguyên nhân dẫn đến tình trạng chứng khoán bị đưa vào diện cảnh báo.",2024-10-23 11:25:00,2024-10-23,10.6,10.75,10.45,10.7,4258600.0
50,VIC,"Đầu tư căn hộ Expert Home chỉ 1,1 tỷ/căn tại VIC Grand Square","Chủ đầu tư VIC Grand Square tung ra thị trường dòng căn hộ thuộc phân khúc hàng hiếm chỉ từ 1,1 tỷ đồng, cùng chính sách bán hàng hấp dẫn khiến giới đầu tư không thể bỏ qua.",2024-10-29 08:00:00,2024-10-29,20.75,20.85,20.65,20.68,1285000.0
